,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Loc_ABS_Statistical_Area_4,Loc_Federal_Electorate,Loc_ABS_Remoteness,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Crash_Speed_Limit,Crash_Date
174,2001,January,Friday,18,Multi-Vehicle,153.1276454,-27.59629484,Logan - Beaudesert,Rankin,Major cities,0,0,0,2,2,60 km/h,200101
175,2001,January,Friday,17,Multi-Vehicle,153.1427245,-27.64147243,Logan - Beaudesert,Rankin,Major cities,0,0,0,1,1,60 km/h,200101
176,2001,January,Friday,15,Multi-Vehicle,153.2156033,-27.56836808,Brisbane - East,Bowman,Major cities,0,0,1,0,1,70 km/h,200101
177,2001,January,Friday,15,Single Vehicle,152.98395490000001,-27.18011747,Moreton Bay - North,Longman,Major cities,0,0,2,0,2,100 - 110 km/h,200101
178,2001,January,Friday,11,Multi-Vehicle,152.7852933,-27.61390374,Ipswich,Blair,Major cities,0,1,0,0,1,60 km/h,200101
179,2001,January,Friday,14,Multi-Vehicle,153.0510743,-27.42293817,Brisbane Inner City,Lilley,Major cities,0,0,0,0,0,60 km/h,200101
180,2001,January,Friday,16,Multi-Vehicle,153.0773584,-27.41151553,Brisbane - North,Lilley,Major cities,0,0,0,1,1,60 km/h,200101
181,2001,January,Friday,20,Single Vehicle,152.8717028,-27.33995843,Moreton Bay - South,Dickson,Inner regional,0,0,1,0,1,80 - 90 km/h,200101
182,2001,January,Friday,18,Multi-Vehicle,152.8481764,-27.59721397,Ipswich,Blair,Major cities,0,0,0,0,0,80 - 90 km/h,200101
183,2001,January,Friday,6,Multi-Vehicle,153.4319325,-28.04555383,Gold Coast,Moncrieff,Major cities,0,0,0,1,1,0 - 50 km/h,200101
184,2001,January,Friday,11,Multi-Vehicle,153.39099009999998,-28.00991781,Gold Coast,Moncrieff,Major cities,0,0,0,2,2,60 km/h,200101
185,2001,January,Friday,20,Multi-Vehicle,153.41574730000002,-28.04563837,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,60 km/h,200101
186,2001,January,Friday,17,Multi-Vehicle,153.4300939,-28.02959863,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,70 km/h,200101
187,2001,January,Friday,9,Multi-Vehicle,153.408735,-28.03529391,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,70 km/h,200101
188,2001,January,Friday,17,Multi-Vehicle,153.3283284,-27.91345217,Gold Coast,Fadden,Major cities,0,0,0,1,1,60 km/h,200101
189,2001,January,Friday,18,Single Vehicle,153.0100978,-26.45513011,Sunshine Coast,Wide Bay,Inner regional,0,4,0,0,4,80 - 90 km/h,200101
190,2001,January,Friday,15,Multi-Vehicle,153.3550982,-28.02191114,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,60 km/h,200101
191,2001,January,Friday,17,Multi-Vehicle,153.3393955,-27.99650745,Gold Coast,Moncrieff,Major cities,0,0,1,1,2,60 km/h,200101
192,2001,January,Friday,19,Single Vehicle,153.3976388,-27.95605068,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200101
193,2001,January,Friday,0,Single Vehicle,153.3977695,-27.97582666,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200101
194,2001,January,Friday,10,Multi-Vehicle,153.4206036,-27.97455821,Gold Coast,Moncrieff,Major cities,0,2,1,0,3,70 km/h,200101
195,2001,January,Friday,10,Multi-Vehicle,153.1318273,-26.70609958,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,0 - 50 km/h,200101
196,2001,January,Friday,22,Single Vehicle,152.40404809999998,-28.0595483,Ipswich,Blair,Inner regional,0,0,1,0,1,80 - 90 km/h,200101
197,2001,January,Friday,7,Single Vehicle,152.398211,-27.61460861,Ipswich,Blair,Inner regional,0,1,0,0,1,80 - 90 km/h,200101
198,2001,January,Friday,14,Single Vehicle,152.4028104,-27.461505499999998,Ipswich,Blair,Inner regional,0,0,1,2,3,100 - 110 km/h,200101
199,2001,January,Friday,1,Single Vehicle,152.99401630000003,-26.92835978,Sunshine Coast,Fisher,Inner regional,0,0,1,0,1,100 - 110 km/h,200101
200,2001,January,Friday,14,Multi-Vehicle,152.3742925,-24.85543116,Wide Bay,Hinkler,Inner regional,0,0,1,0,1,60 km/h,200101
201,2001,January,Friday,18,Multi-Vehicle,152.3424052,-24.8587837,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,60 km/h,200101
202,2001,January,Friday,4,Single Vehicle,152.4546569,-26.08712057,Wide Bay,Wide Bay,Inner regional,0,1,0,0,1,100 - 110 km/h,200101
203,2001,January,Friday,14,Single Vehicle,152.72287830000002,-25.45512174,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,100 - 110 km/h,200101
204,2001,January,Friday,19,Multi-Vehicle,151.9543269,-27.55535745,Toowoomba,Groom,Inner regional,0,0,1,0,1,60 km/h,200101
205,2001,January,Friday,0,Single Vehicle,151.4619574,-27.75658169,Darling Downs - Maranoa,Groom,Inner regional,0,0,0,0,0,100 - 110 km/h,200101
206,2001,January,Friday,10,Multi-Vehicle,149.9004438,-25.94336016,Darling Downs - Maranoa,Flynn,Remote,0,0,0,0,0,100 - 110 km/h,200101
207,2001,January,Friday,22,Other,151.42797990000003,-28.33239388,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,0,0,100 - 110 km/h,200101
208,2001,January,Friday,15,Single Vehicle,148.8791513,-23.58075517,Fitzroy,Flynn,Outer regional,0,0,1,0,1,60 km/h,200101
210,2001,January,Friday,15,Multi-Vehicle,151.2433541,-23.86286011,Fitzroy,Flynn,Inner regional,0,0,1,0,1,60 km/h,200101
211,2001,January,Friday,5,Multi-Vehicle,150.63628480000003,-23.64472968,Fitzroy,Capricornia,Outer regional,0,1,0,0,1,100 - 110 km/h,200101
212,2001,January,Friday,18,Single Vehicle,150.37547450000002,-23.65270845,Fitzroy,Capricornia,Inner regional,0,0,0,0,0,60 km/h,200101
213,2001,January,Friday,5,Single Vehicle,150.7087496,-23.09638726,Fitzroy,Capricornia,Inner regional,0,1,0,0,1,100 - 110 km/h,200101
214,2001,January,Friday,12,Multi-Vehicle,146.8522034,-19.33697419,Townsville,Dawson,Outer regional,0,0,1,0,1,60 km/h,200101
215,2001,January,Friday,18,Single Vehicle,146.83529319999997,-19.26338894,Townsville,Herbert,Outer regional,0,0,0,2,2,60 km/h,200101
216,2001,January,Friday,17,Multi-Vehicle,145.77234019999997,-16.927481399999998,Cairns,Leichhardt,Outer regional,0,0,1,0,1,60 km/h,200101
217,2001,January,Friday,5,Single Vehicle,145.7311008,-17.00590055,Cairns,Leichhardt,Outer regional,0,1,0,0,1,60 km/h,200101
218,2001,January,Friday,10,Single Vehicle,145.420126,-16.99341526,Cairns,Kennedy,Outer regional,0,0,0,0,0,60 km/h,200101
219,2001,January,Friday,13,Single Vehicle,145.5634207,-17.29814288,Cairns,Kennedy,Outer regional,0,0,0,0,0,80 - 90 km/h,200101
220,2001,January,Friday,9,Multi-Vehicle,152.93096090000003,-27.55616738,Brisbane - West,Ryan,Major cities,0,0,0,1,1,60 km/h,200101
221,2001,January,Saturday,15,Multi-Vehicle,153.0327997,-27.5127212,Brisbane - South,Griffith,Major cities,0,2,0,1,3,60 km/h,200101
222,2001,January,Saturday,18,Single Vehicle,153.00551969999998,-27.45342269,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200101
223,2001,January,Saturday,17,Multi-Vehicle,153.0658905,-27.5230708,Brisbane - South,Bonner,Major cities,0,0,0,0,0,60 km/h,200101
224,2001,January,Saturday,9,Multi-Vehicle,153.0559486,-27.32721903,Brisbane - North,Lilley,Major cities,0,0,0,1,1,60 km/h,200101
225,2001,January,Saturday,14,Single Vehicle,153.0557465,-27.32716371,Brisbane - North,Petrie,Major cities,0,0,0,0,0,60 km/h,200101
226,2001,January,Saturday,15,Single Vehicle,152.9800021,-27.51475849,Brisbane - West,Moreton,Major cities,0,0,1,0,1,0 - 50 km/h,200101
227,2001,January,Saturday,12,Multi-Vehicle,152.9851146,-27.39142588,Brisbane - North,Petrie,Major cities,0,0,0,0,0,60 km/h,200101
228,2001,January,Saturday,1,Single Vehicle,153.5345517,-27.42710625,Brisbane - East,Bowman,Remote,0,1,0,0,1,60 km/h,200101
229,2001,January,Saturday,15,Multi-Vehicle,153.1442929,-27.64551342,Logan - Beaudesert,Rankin,Major cities,0,2,0,0,2,60 km/h,200101
230,2001,January,Saturday,12,Multi-Vehicle,153.1459288,-27.50904984,Brisbane - East,Bonner,Major cities,0,0,1,0,1,80 - 90 km/h,200101
231,2001,January,Saturday,15,Single Vehicle,152.8740985,-27.63291233,Ipswich,Oxley,Major cities,0,0,0,0,0,60 km/h,200101
232,2001,January,Saturday,20,Multi-Vehicle,153.43000669999998,-28.02911991,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,70 km/h,200101
233,2001,January,Saturday,14,Multi-Vehicle,153.5255196,-28.16692382,Gold Coast,Mcpherson,Major cities,0,0,3,0,3,60 km/h,200101
234,2001,January,Saturday,7,Single Vehicle,153.287455,-27.81946391,Gold Coast,Fadden,Major cities,1,0,0,0,1,100 - 110 km/h,200101
235,2001,January,Saturday,14,Multi-Vehicle,153.2705226,-27.805506899999997,Gold Coast,Fadden,Major cities,0,2,0,0,2,100 - 110 km/h,200101
236,2001,January,Saturday,10,Multi-Vehicle,152.7272373,-26.5968711,Sunshine Coast,Fairfax,Inner regional,0,0,1,0,1,0 - 50 km/h,200101
237,2001,January,Saturday,20,Multi-Vehicle,153.1157293,-26.68731227,Sunshine Coast,Fisher,Major cities,0,0,1,0,1,60 km/h,200101
238,2001,January,Saturday,9,Multi-Vehicle,152.9591273,-26.6269885,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200101
239,2001,January,Saturday,8,Single Vehicle,152.9590636,-26.62716294,Sunshine Coast,Fairfax,Major cities,0,0,1,0,1,60 km/h,200101
240,2001,January,Saturday,16,Multi-Vehicle,153.37030359999997,-27.99348097,Gold Coast,Moncrieff,Major cities,0,0,0,2,2,70 km/h,200101
241,2001,January,Saturday,7,Multi-Vehicle,153.4253377,-27.97473286,Gold Coast,Moncrieff,Major cities,0,0,0,2,2,60 km/h,200101
242,2001,January,Saturday,20,Other,152.65307140000002,-27.75403917,Ipswich,Blair,Inner regional,0,0,0,0,0,100 - 110 km/h,200101
243,2001,January,Saturday,14,Multi-Vehicle,152.3714336,-24.88039203,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,60 km/h,200101
244,2001,January,Saturday,11,Single Vehicle,152.57760119999998,-26.09845008,Wide Bay,Wide Bay,Inner regional,0,0,1,0,1,100 - 110 km/h,200101
245,2001,January,Saturday,10,Single Vehicle,151.9805796,-27.9147817,Darling Downs - Maranoa,Maranoa,Inner regional,0,1,0,0,1,100 - 110 km/h,200101
246,2001,January,Saturday,17,Single Vehicle,148.65722399999999,-26.15537469,Darling Downs - Maranoa,Maranoa,Remote,0,0,3,0,3,100 - 110 km/h,200101
247,2001,January,Saturday,14,Multi-Vehicle,149.741025,-22.73666921,Fitzroy,Capricornia,Remote,0,0,1,0,1,100 - 110 km/h,200101
248,2001,January,Saturday,12,Single Vehicle,148.5265116,-24.94522235,Fitzroy,Flynn,Remote,0,1,0,0,1,100 - 110 km/h,200101
249,2001,January,Saturday,22,Single Vehicle,150.6337084,-22.99965917,Fitzroy,Capricornia,Outer regional,0,0,0,0,0,80 - 90 km/h,200101
250,2001,January,Saturday,13,Multi-Vehicle,144.5580507,-17.21456724,Queensland - Outback,Kennedy,Very remote,0,0,0,0,0,100 - 110 km/h,200101
251,2001,January,Saturday,10,Multi-Vehicle,145.4216889,-16.98938071,Cairns,Kennedy,Outer regional,0,0,1,0,1,60 km/h,200101
252,2001,January,Saturday,17,Single Vehicle,145.7055196,-16.85020093,Cairns,Leichhardt,Outer regional,0,0,0,0,0,80 - 90 km/h,200101
253,2001,January,Saturday,20,Multi-Vehicle,153.05944240000002,-27.62520272,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200101
254,2001,January,Saturday,5,Single Vehicle,153.1832821,-27.64895743,Logan - Beaudesert,Rankin,Major cities,0,0,0,1,1,60 km/h,200101
255,2001,January,Saturday,16,Single Vehicle,152.96204469999998,-27.55134688,Brisbane - West,Oxley,Major cities,0,0,0,0,0,0 - 50 km/h,200101
256,2001,January,Saturday,12,Single Vehicle,152.9207816,-27.58632485,Ipswich,Oxley,Major cities,0,0,0,0,0,60 km/h,200101
257,2001,January,Sunday,1,Single Vehicle,152.98566440000002,-27.45304896,Brisbane Inner City,Brisbane,Major cities,0,0,1,0,1,0 - 50 km/h,200101
258,2001,January,Sunday,14,Multi-Vehicle,153.0281872,-27.47271822,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,0 - 50 km/h,200101
259,2001,January,Sunday,12,Multi-Vehicle,153.0285266,-27.46703702,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200101
260,2001,January,Sunday,2,Multi-Vehicle,153.029722,-27.470133899999997,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200101
261,2001,January,Sunday,2,Single Vehicle,153.002445,-27.46044911,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,0 - 50 km/h,200101
262,2001,January,Sunday,9,Single Vehicle,152.99964319999998,-27.46335181,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200101
263,2001,January,Sunday,9,Multi-Vehicle,153.0332696,-27.41269638,Brisbane - North,Lilley,Major cities,0,0,0,2,2,60 km/h,200101
265,2001,January,Sunday,9,Multi-Vehicle,153.0234942,-27.37362449,Brisbane - North,Lilley,Major cities,0,1,0,0,1,60 km/h,200101
266,2001,January,Sunday,15,Multi-Vehicle,153.0596545,-27.34383321,Brisbane - North,Lilley,Major cities,0,0,0,0,0,70 km/h,200101
267,2001,January,Sunday,10,Multi-Vehicle,153.1907989,-27.72856549,Logan - Beaudesert,Forde,Major cities,0,0,1,0,1,60 km/h,200101
268,2001,January,Sunday,13,Multi-Vehicle,152.98762680000002,-27.29849605,Moreton Bay - South,Dickson,Major cities,0,0,0,0,0,60 km/h,200101
269,2001,January,Sunday,23,Single Vehicle,153.23717919999999,-27.61397868,Brisbane - East,Bowman,Major cities,1,0,0,0,1,80 - 90 km/h,200101
270,2001,January,Sunday,18,Other,152.98910800000002,-27.20326981,Moreton Bay - North,Longman,Major cities,0,0,0,0,0,100 - 110 km/h,200101
271,2001,January,Sunday,10,Multi-Vehicle,152.7704646,-27.63250153,Ipswich,Blair,Major cities,0,0,0,0,0,60 km/h,200101
272,2001,January,Sunday,20,Single Vehicle,152.8543005,-27.59787531,Ipswich,Blair,Major cities,0,0,1,0,1,100 - 110 km/h,200101
273,2001,January,Sunday,20,Single Vehicle,152.8540524,-27.5978369,Ipswich,Blair,Major cities,0,0,0,0,0,100 - 110 km/h,200101
274,2001,January,Sunday,18,Multi-Vehicle,153.431029,-28.0204679,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,60 km/h,200101
275,2001,January,Sunday,16,Single Vehicle,153.42192269999998,-28.03551031,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,70 km/h,200101
276,2001,January,Sunday,16,Multi-Vehicle,153.1866166,-28.022077600000003,Gold Coast,Forde,Inner regional,0,1,0,0,1,80 - 90 km/h,200101
277,2001,January,Sunday,19,Multi-Vehicle,153.53121240000002,-28.16737973,Gold Coast,Mcpherson,Major cities,0,0,2,0,2,0 - 50 km/h,200101
278,2001,January,Sunday,11,Multi-Vehicle,153.5047367,-28.15513588,Gold Coast,Mcpherson,Major cities,0,0,0,2,2,0 - 50 km/h,200101
279,2001,January,Sunday,10,Multi-Vehicle,153.0467314,-26.75224327,Sunshine Coast,Fisher,Inner regional,0,0,1,0,1,60 km/h,200101
280,2001,January,Sunday,22,Single Vehicle,153.38224119999998,-27.98641772,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200101
281,2001,January,Sunday,19,Multi-Vehicle,153.4119359,-27.96038339,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,60 km/h,200101
282,2001,January,Sunday,15,Multi-Vehicle,153.4158284,-27.9732915,Gold Coast,Moncrieff,Major cities,0,0,4,0,4,60 km/h,200101
283,2001,January,Sunday,23,Single Vehicle,153.4310952,-28.00523667,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,0 - 50 km/h,200101
284,2001,January,Sunday,8,Single Vehicle,153.4184491,-28.09030187,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,0 - 50 km/h,200101
285,2001,January,Sunday,23,Single Vehicle,152.90019819999998,-26.82114293,Sunshine Coast,Fisher,Inner regional,1,0,0,0,1,0 - 50 km/h,200101
286,2001,January,Sunday,14,Multi-Vehicle,152.4086655,-24.84203407,Wide Bay,Hinkler,Inner regional,0,0,1,0,1,60 km/h,200101
287,2001,January,Sunday,15,Single Vehicle,152.2445827,-25.02195169,Wide Bay,Hinkler,Inner regional,0,1,1,0,2,100 - 110 km/h,200101
288,2001,January,Sunday,11,Multi-Vehicle,151.95527030000002,-24.99021139,Wide Bay,Flynn,Outer regional,0,0,0,0,0,60 km/h,200101
289,2001,January,Sunday,15,Single Vehicle,152.58744719999999,-25.33780425,Wide Bay,Hinkler,Inner regional,0,0,0,0,0,100 - 110 km/h,200101
290,2001,January,Sunday,6,Single Vehicle,150.3230524,-28.55222129,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,1,1,80 - 90 km/h,200101
291,2001,January,Sunday,15,Single Vehicle,152.03968369999998,-28.21933189,Darling Downs - Maranoa,Maranoa,Inner regional,0,0,0,0,0,60 km/h,200101
292,2001,January,Sunday,15,Multi-Vehicle,151.3849685,-28.3414515,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,0,0,0,100 - 110 km/h,200101
293,2001,January,Sunday,5,Other,146.15700230000002,-27.96604278,Queensland - Outback,Maranoa,Very remote,0,1,0,0,1,100 - 110 km/h,200101
294,2001,January,Sunday,9,Single Vehicle,149.47547619999997,-22.01237651,Mackay,Capricornia,Remote,0,0,0,0,0,100 - 110 km/h,200101
295,2001,January,Sunday,15,Multi-Vehicle,149.16580190000002,-21.12785426,Mackay,Dawson,Inner regional,0,0,1,0,1,70 km/h,200101
296,2001,January,Sunday,19,Other,146.28284430000002,-19.98637045,Townsville,Kennedy,Outer regional,0,0,1,0,1,100 - 110 km/h,200101
297,2001,January,Sunday,14,Multi-Vehicle,146.653242,-19.23417215,Townsville,Kennedy,Outer regional,0,0,0,0,0,100 - 110 km/h,200101
298,2001,January,Sunday,17,Multi-Vehicle,145.773726,-16.91775437,Cairns,Leichhardt,Outer regional,0,0,2,0,2,60 km/h,200101
300,2001,January,Sunday,9,Single Vehicle,145.6993305,-17.16441636,Cairns,Kennedy,Outer regional,0,1,0,0,1,100 - 110 km/h,200101
301,2001,January,Sunday,10,Multi-Vehicle,145.6921387,-17.17677058,Cairns,Kennedy,Outer regional,0,1,0,0,1,100 - 110 km/h,200101
302,2001,January,Sunday,13,Multi-Vehicle,141.6254989,-20.56380334,Queensland - Outback,Kennedy,Very remote,0,1,0,0,1,100 - 110 km/h,200101
303,2001,January,Sunday,2,Single Vehicle,139.4846375,-20.73175915,Queensland - Outback,Kennedy,Remote,0,2,0,1,3,60 km/h,200101
304,2001,January,Monday,6,Multi-Vehicle,153.0522011,-27.58637006,Brisbane - South,Moreton,Major cities,0,1,0,0,1,0 - 50 km/h,200101
305,2001,January,Monday,8,Multi-Vehicle,152.9920361,-27.44557605,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,60 km/h,200101
306,2001,January,Monday,13,Multi-Vehicle,153.0363043,-27.45720632,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,60 km/h,200101
307,2001,January,Monday,8,Multi-Vehicle,153.0356409,-27.45545107,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,60 km/h,200101
308,2001,January,Monday,18,Multi-Vehicle,153.0725525,-27.52883747,Brisbane - South,Bonner,Major cities,0,0,2,0,2,60 km/h,200101
309,2001,January,Monday,8,Hit pedestrian,153.07235490000002,-27.322088399999995,Brisbane - North,Lilley,Major cities,0,0,1,0,1,60 km/h,200101
310,2001,January,Monday,21,Multi-Vehicle,152.9762701,-27.55739873,Ipswich,Oxley,Major cities,0,0,0,1,1,0 - 50 km/h,200101
311,2001,January,Monday,15,Multi-Vehicle,153.0171851,-27.36378346,Brisbane - North,Petrie,Major cities,0,0,1,0,1,70 km/h,200101
312,2001,January,Monday,14,Single Vehicle,152.98121650000002,-27.08873569,Moreton Bay - North,Longman,Major cities,0,0,3,0,3,60 km/h,200101
314,2001,January,Monday,17,Multi-Vehicle,153.2704655,-27.54439622,Brisbane - East,Bowman,Major cities,0,0,0,0,0,0 - 50 km/h,200101
315,2001,January,Monday,20,Multi-Vehicle,153.08695459999998,-27.24217231,Moreton Bay - North,Petrie,Major cities,0,0,0,1,1,60 km/h,200101
316,2001,January,Monday,9,Single Vehicle,153.0879021,-27.22689105,Moreton Bay - North,Petrie,Major cities,0,0,1,0,1,60 km/h,200101
317,2001,January,Monday,20,Single Vehicle,153.0297724,-27.19677969,Moreton Bay - North,Longman,Major cities,0,1,0,0,1,70 km/h,200101
318,2001,January,Monday,19,Single Vehicle,153.0582946,-27.4282179,Brisbane Inner City,Lilley,Major cities,0,0,0,0,0,0 - 50 km/h,200101
319,2001,January,Monday,13,Multi-Vehicle,153.0330313,-27.427089000000002,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,60 km/h,200101
320,2001,January,Monday,18,Multi-Vehicle,152.95630459999998,-27.38593066,Moreton Bay - South,Dickson,Major cities,0,0,0,1,1,0 - 50 km/h,200101
321,2001,January,Monday,14,Multi-Vehicle,152.99082119999997,-27.42114589,Brisbane - West,Brisbane,Major cities,0,0,1,0,1,60 km/h,200101
322,2001,January,Monday,10,Multi-Vehicle,153.4106076,-28.00657689,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200101
323,2001,January,Monday,11,Multi-Vehicle,153.1373362,-26.79922688,Sunshine Coast,Fisher,Major cities,0,0,0,1,1,60 km/h,200101
324,2001,January,Monday,7,Multi-Vehicle,153.5292143,-28.16785922,Gold Coast,Mcpherson,Major cities,0,0,0,0,0,60 km/h,200101
325,2001,January,Monday,16,Single Vehicle,153.08625769999998,-26.65290074,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200101
326,2001,January,Monday,14,Single Vehicle,152.34659399999998,-26.94096646,Moreton Bay - North,Dickson,Inner regional,0,0,0,0,0,100 - 110 km/h,200101
327,2001,January,Monday,16,Single Vehicle,153.3359176,-27.95370168,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200101
328,2001,January,Monday,10,Single Vehicle,153.40721619999997,-27.93811719,Gold Coast,Fadden,Major cities,0,1,0,0,1,60 km/h,200101
329,2001,January,Monday,9,Multi-Vehicle,153.4276161,-28.00852663,Gold Coast,Moncrieff,Major cities,0,0,0,1,1,60 km/h,200101
330,2001,January,Monday,21,Single Vehicle,152.83667680000002,-27.00664263,Moreton Bay - North,Fisher,Inner regional,0,0,1,0,1,100 - 110 km/h,200101
331,2001,January,Monday,8,Multi-Vehicle,153.37580359999998,-27.93155709,Gold Coast,Fadden,Major cities,0,0,0,0,0,70 km/h,200101
332,2001,January,Monday,12,Multi-Vehicle,153.3820508,-28.081498699999997,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,60 km/h,200101
333,2001,January,Monday,6,Multi-Vehicle,153.089069,-27.74561307,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,80 - 90 km/h,200101
334,2001,January,Monday,7,Multi-Vehicle,152.69732439999999,-27.647459899999998,Ipswich,Blair,Major cities,0,1,0,0,1,80 - 90 km/h,200101
335,2001,January,Monday,8,Multi-Vehicle,150.5156542,-23.31047404,Fitzroy,Capricornia,Inner regional,0,0,0,0,0,70 km/h,200101
336,2001,January,Monday,9,Single Vehicle,148.4270069,-24.04875982,Fitzroy,Flynn,Remote,0,0,0,1,1,100 - 110 km/h,200101
337,2001,January,Monday,7,Multi-Vehicle,149.19019450000002,-21.12840989,Mackay,Dawson,Inner regional,0,0,0,0,0,60 km/h,200101
338,2001,January,Monday,17,Multi-Vehicle,149.14827069999998,-21.22709454,Mackay,Dawson,Inner regional,0,0,0,0,0,100 - 110 km/h,200101
339,2001,January,Monday,10,Multi-Vehicle,146.7252243,-19.31849137,Townsville,Herbert,Outer regional,0,0,1,0,1,60 km/h,200101
340,2001,January,Monday,13,Hit pedestrian,145.48648280000003,-17.26687709,Cairns,Kennedy,Outer regional,0,0,0,1,1,60 km/h,200101
341,2001,January,Monday,20,Single Vehicle,146.09332690000002,-17.82353456,Cairns,Kennedy,Outer regional,0,0,0,2,2,60 km/h,200101
342,2001,January,Monday,18,Multi-Vehicle,146.0267928,-17.518544100000003,Cairns,Kennedy,Outer regional,0,0,0,0,0,60 km/h,200101
344,2001,January,Monday,14,Multi-Vehicle,152.94568280000001,-27.57723489,Ipswich,Oxley,Major cities,0,0,1,0,1,60 km/h,200101
345,2001,January,Tuesday,16,Multi-Vehicle,153.030996,-27.51371373,Brisbane - South,Moreton,Major cities,0,0,1,0,1,60 km/h,200101
346,2001,January,Tuesday,7,Single Vehicle,153.00231609999997,-27.46053078,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200101
